smiles,value,scaffold_train_test_label
CC(C)c1c(-c2cnn(C(C)C)c2)[nH]c2c(C#N)cnn2c1=O,1.445604203,train
Cn1cc(-c2ccc(Cc3n[nH]c4ccc(-c5nccn5C)cc34)cc2)cn1,2.644438589,train
O=C1CCC(=O)N1c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,0,train
O/N=C(\CNC1CCCCC1)c1ccccc1,1.740362689,train
C=CC(=O)N1CCCC[C@@H](n2c(NC(=O)c3cccc(C(F)(F)F)c3)nc3cccc(C)c32)C1,2.389166084,test
Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,2.367355921,test
O=C(NO)C(c1ccc(-c2ncc(C(F)(F)F)cn2)cc1)c1ccccc1F,1.86332286,train
O=C(NO)C(c1ccc(-c2cnccn2)cc1)c1ccccc1F,2.592176757,train
Cn1cc2c3c(c[nH]c3c1=O)CN(CC1CC1)c1ccc(CS(C)(=O)=O)cc1-2,2.477121255,train
Cn1cc2c3c(c[nH]c3c1=O)CN(c1ccccn1)c1ccc(CS(C)(=O)=O)cc1-2,2.367970581,test
C[Si](C)(C)c1ccc(CNC23CC4CC(CC(O)(C4)C2)C3)cc1,2.752816431,train
COc1ccc(CNC(CC(C)C)c2nc(Cc3ccccc3)c(N3CCOCC3)o2)cc1,2.665580991,train
O/N=C(\Nc1ccccc1)c1ccccc1-c1ccccc1,2.537729682,test
COc1ccc(/C(=N\O)Nc2ccccc2)cc1,2.08278537,train
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,2.511883361,train
O=C(CF)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnnc2ccccc12,1.591064607,train
Cc1cc(Cl)ccc1-c1ccc(NC(=O)N2CCc3c(F)ccc(N4CCN(C)CC4)c3C2)nc1,-1.187086643,train
COc1cccc(C(c2cc3cc(C#N)ccc3nc2OC)C(O)(CCN(C)C)c2cc(C)nc(C)c2)c1OC,0.84509804,train
O[C@@H]1CCC[C@H]1[C@H]1c2ccccc2-c2cncn21,1.770852012,train
O[C@@H](C[C@H]1c2ccccc2-c2cncn21)C1CCCCC1,1.903089987,train
CS(=O)(=O)CCc1c(Cn2c(=O)n(C3CC3)c3ccncc32)nc2cc(Cl)ccn12,1.544068044,train
COc1cnc2ccn([C@H](C)c3nnc4ccc(-c5cnn(C)c5)cn34)c(=O)c2c1,0.84509804,test
CCc1ccc(Oc2ncccc2/C(=N\O)NC2CCCCC2O)cc1,1.707570176,train
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,0.592176757,train
Cc1ccc2nc(N3CCCc4ccc(F)cc4C3)cc(NCC3(N)COC3)c2c1,2.309630167,train
CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,1.300486448,test
CCOCCCNC(c1nc(-c2ccccc2)c(N2CCCCC2)o1)C(C)CC,2.40654018,train
CCCCCC(C)NCc1coc(-c2ccc(OCC(C)C)cc2)n1,0.954242509,train
COc1ccc(-n2cc(-c3n[nH]c4cc(Cl)c(N[C@@H]5CCN(C6COC6)C5)cc34)cn2)cc1,1.651278014,train
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)C(F)(F)C1,1.716003344,train
COc1ccccc1OC1CN(S(=O)(=O)c2ccc3c(c2)OCO3)C1,3.338456494,train
CCCCCC[C@H]1OC(=O)[C@@H](C)NC(=O)[C@H]([C@H](C)O)NC(=O)[C@H](CN)NC(=O)[C@H](C2CCCCC2)NC(=O)[C@H](CCC)N(C)C(=O)[C@@H]1C,1.838849091,test
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1cccc(-c2ncc(F)cn2)c1,1.977723605,test
CC(C)Oc1cc(-c2cncc(-c3cnn(C4COC4)c3)c2)ccc1C(N)=O,0.491361694,train
COc1ccccc1N1CCN(c2ncnc3c2cnn3-c2ccccc2F)CC1,1.452246575,train
O/N=C(\NC1CCCCC1)c1ccccc1-c1ccccc1,1.891558569,train
O/N=C(\NC1CCCCC1)c1cc(F)cc(F)c1,1.544068044,test
CC1CC(NCc2coc(-c3ccc(-c4ccccc4)cc3)n2)CC(C)(C)C1,0.77815125,test
Oc1c(-c2nnc(Cc3ccc(Cl)cc3)[nH]2)ncc2cccnc12,1.204119983,train
O=C(NO)c1cccc2c1CN(c1nc3ccc(C(F)(F)F)cc3[nH]1)C2,2.146128036,train
O=C1CN(C(=O)CSc2ncnc3c(C4CC4)c(Cl)sc23)CCN1,1.380211242,train
CCc1nnc2n1CCN(C(=O)CSc1ncnc3sc(C)c(Cl)c13)C2,1.579783597,train
c1cc2c(cc1CN1CC3CC(C1)O3)OCO2,4.612783857,train
C=C[C@]1(C)C[C@@H](OC(=O)COc2cc(CN)c3c(c2)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.84509804,train
C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2)B(O)N(S(C)(=O)=O)N=C3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,2.354108439,train
C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2C)B(O)N(C(=O)OC)N=C3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,2.336459734,train
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC[C@]1(C)CCc2cc(O)cc(C)c2O1,3.720985744,test
Cc1cccc(C(=O)N[C@@H]2C(=O)Nc3c(c(C)nn3-c3ccccc3)[C@@H]2c2ccc(F)cc2)c1,1.701567985,test
CCn1nc(C)c2c1NC(=O)[C@@H](NC(=O)c1cccc(C)c1)[C@H]2c1ccc(F)cc1,1.952792443,train
C[C@](O)(CN1CCc2c(F)cccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,4.442009159,test
C[C@](O)(CN1CCc2cc(F)ccc21)C(=O)Nc1ccc(C#N)c(Cl)c1,4.376029182,test
COc1ccc(CNC(CCc2ccccc2)c2nc(Cc3ccccc3)c(N3CCCCC3)o2)cc1OC,2.549003262,train
CCCCOc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,1.273271332,test
O/N=C(/c1ccccc1-c1ccccc1)N1CCCCC1,2.195899652,train
CCc1ccc(/C(=N/O)NC2CCCCC2)cc1,2.322219295,test
CC1(C)[C@H]2CC[C@@H](CNCc3coc(-c4ccc(-c5ccccc5)cc4)n3)[C@@H]1C2,1.219666347,test
O/N=C(\NCC1CC1)c1ccccc1-c1ccccc1,2.018334405,train
C[C@](O)(Cn1ccc2cc(Br)ccc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,4.60991441,train
CC(O)c1ccc(N(C)S(=O)(=O)c2cccc(C(=O)Nc3ccc(C#N)cc3)c2)cc1,1.342422681,test
Cc1cc(Nc2nn(C3CC3)c3cnc(S(=O)(=O)N4CCC(O)CC4)cc23)ccc1F,1.012837225,train
O/N=C(/NC1CCCCC1)c1cccc2ccccc12,2.225309282,train
O/N=C(\NC1CCCCC1)c1ccc(-c2ccccc2)cc1,2.447158031,train
CCn1c2ccc(Cl)cc2c2cc(C(=O)NCc3ccc(S(=O)(=O)CC)cc3)ccc21,-0.705533774,train
COc1ccc(/C(=N/O)Nc2cccc(C(F)(F)F)c2)cc1,2.503790683,train
Cc1ccc(/C(=N/O)NC2CCCCC2)c(Oc2ccc(C(C)(C)C)cc2)n1,1.994888795,train
CCCCc1ccc(-c2nc(CNCCN(C)C)co2)cc1,1.740362689,train
CCCCCC(C)NCc1coc(-c2ccc(OCCc3ccccc3)cc2)n1,1.591064607,train
CCCCCC(C)NCc1coc(-c2ccc(OCC(=O)c3ccccc3)cc2)n1,2.274157849,train
COc1ccccc1Oc1ncccc1/C(=N\O)NC1CCCCC1,2.139879086,train
CCC(C)C(NCc1ccc(C)cc1)c1nc(Cc2ccccc2)c(N2CCOCC2)o1,2.5774918,train
CCCCCC(C)NCc1coc(Cc2ccc(OC)cc2)n1,1.740362689,train
COc1ccccc1CNC(CCc1ccccc1)c1nc(-c2ccccc2)c(N2CCOCC2)o1,2.536558443,train
CCOc1ccc(-c2nc(CNC3CC(C)CC(C)(C)C3)co2)cc1,1.698970004,train
O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1Cl,2.324282455,train
CC1(C)c2cccc(C(=O)NO)c2CN1c1ncc(C(F)(F)F)cn1,1.322219295,train
CN(C)CCCNc1ccn2ncc(-c3ccc4c(c3)OCO4)c2n1,1.792391689,train
CN(C)CC1(CCc2ccc(C(C)(C)C)cc2)COC1,5.579783597,test
C[C@H](NC(=O)c1ccc(F)cc1)c1ccc(NC(=O)[C@H]2C[C@@H]2c2cccnc2)cc1,1.136720567,test
CCNC(=O)c1cc2c(-c3ccccc3Cc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,4.583576548,train
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-c3cccc4cc[nH]c34)cn(C)c(=O)c2[nH]1,2.713213245,test
CCNC(=O)c1cc2c(-c3cc(S(=O)(=O)CC)ccc3-n3ccc4ccccc43)cn(C)c(=O)c2[nH]1,3.33579277,train
CCNC(=O)c1cc2c(-c3cc(CO)ccc3Oc3c(C)cccc3C)cn(C)c(=O)c2[nH]1,3.367976165,train
CCNC(=O)c1ccc(Oc2c(C)cccc2C)c(-c2cn(C)c(=O)c3[nH]c(C(=O)NCC)cc23)c1,2.500606922,train
CC1CCC(NC(=O)c2cc3c(F)cc(Cl)cc3[nH]2)CC1,1.447158031,train
CC1CCC(NC(=O)c2cc3c(Cl)cc(F)cc3[nH]2)CC1,1.886490725,train
C[C@H]1CCCC[C@H]1NC(=O)c1cc2c(F)cc(F)cc2[nH]1,2.819543936,train
Cc1cc(C)c2cc(C(=O)N[C@@H]3CCCC[C@@H]3C)[nH]c2c1,2.636487896,train
CCN1C(=O)[C@@H](NC(=O)c2cccc(C)c2)[C@@H](c2ccc(F)cc2)c2c(C)nn(-c3ccccc3)c21,1.652246341,test
C#CCn1c(=O)n(CC#N)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,1.799340549,train
NCCNc1cc(N2CCOc3ccccc3C2)nc2ccccc12,1.397940009,train
Cc1ccc2nc(N3CCCc4cc(F)ccc4C3)cc(NCCN)c2c1,1.491361694,test
O/N=C(\NC1CCCCC1)c1ccccc1,1.979568416,test
CCCCc1ccc(-c2nc(CNCc3ccc(OC)cc3)co2)cc1,1.204119983,train
CCCCCC(C)NCc1coc(-c2cccc(Oc3ccccc3)c2)n1,1.146128036,train
CCCCCC(C)NCc1coc(-c2ccc(OC3CCCC3)cc2)n1,1.113943352,train
CCCCCC(C)NCc1coc(-c2ccc(OCCCC)c(F)c2)n1,1.041392685,train
CCOc1ccc(-c2nc(CNC3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,2.199377858,train
CCCCCOc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,0.903089987,test
CCCCOc1ccc(-c2nc(CNCCC3CCCN3C)co2)cc1,1.079181246,train
Cc1cc(SCc2cc(=O)[nH][nH]2)c(Cl)cc1Cl,2.465382851,train
COc1cncc(-c2cccc(-c3cn4ccnc(C(N)=O)c4n3)c2)c1,1.763427994,test
COc1cncc(-c2cccc(-c3cn4cccc(C(N)=O)c4n3)c2)c1,2.053078443,train
CCCCc1ccc(-c2nc(CNCCC3CCCN3C)co2)cc1,1.361727836,train
CC(C)CNC(CCc1ccccc1)c1nc(Cc2ccccc2)c(N2CCCCC2)o1,2.487138375,train
COc1ccccc1-c1nc(-c2nc(C)n[nH]2)c(OC)c2ncccc12,0.301029996,train
C[C@](O)(Cn1ccc2ccc(F)cc21)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,4.490800952,train
N[C@@H](c1ccccc1)[C@@H](O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(Cl)c(Cl)c1,-0.609064893,train
CC1(C)CCC(C)(C)c2cc(S(=O)(=O)N(C[C@H](O)[C@@H](N)c3ccccc3)C3CCC3)ccc21,-0.616184634,train
O=C(Nc1ccccc1Cl)c1cnn2ccc(-c3ccccc3)cc12,0.602059991,train
CCCS(=O)(=O)Nc1cccc(Nc2ccc3ncn(C)c(=O)c3c2)c1C#N,1.113943352,train
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc2nccnc2c1,3.10002573,train
Cc1cnc(-c2ccc([C@H]3[C@H](C(=O)NO)[C@@H]3c3ccccc3)cc2)[nH]1,1.86923172,train
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2cccnn2)cc1,2.509202522,train
C[C@H](NC(=O)CC(F)(F)F)c1ccc(NC(=O)[C@H]2C[C@@H]2c2cccnc2)cc1,1.922725458,train
COc1cc2[nH]c(=O)c([C@H](C)Nc3ncc(C#N)c(OC)n3)cc2cc1Cl,3.84509804,train
Cc1[nH]ncc1-c1cncc(-c2ccc(C(N)=O)c(OC(C)C)c2)c1,2.399673721,train
O=C(NO)C(c1ccc(-c2cncs2)cc1)c1ccccc1F,2.477121255,test
CC(C)(C)C1CCc2c(sc3nc(SCc4ccc([N+](=O)[O-])cc4)nc(N)c23)C1,1.303196057,train
COCCOc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(Cl)ccc4F)CCOCC3)sc2c1,1.456366033,train
CC1(C)CCC(NC(=O)c2cc3c(Cl)cc(Cl)cc3[nH]2)CC1,1.113943352,train
CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(NC(=O)c2ccc(C#N)cc2)c1,1.839478047,train
O=C(NO)C(c1ccc(-c2cnco2)cc1)c1ccccc1F,2.045322979,train
Cc1cc(C(F)(F)F)c2cccc(OCc3c(Cl)ccc(S(=O)(=O)N4CCCC4)c3Cl)c2n1,2.985278241,train
CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4ccccn4)cc(C)nc23)c1Cl,2.865299452,train
CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4ccncc4)cc(C(C)C)nc23)c1Cl,2.80163006,train
CNC(=O)Nc1ccc2c(c1)CC[C@@]21OC(=O)N(CC(=O)N(Cc2ccccc2)[C@H](C2CC2)C(F)(F)F)C1=O,2.834630488,train
C[C@H](N(Cc1ccc(F)cc1)C(=O)CN1C(=O)N[C@]2(C[C@@H](F)c3cc(-c4cnn(C)c4)ccc32)C1=O)C(F)(F)F,2.944184114,train
Cc1ccc2nc(N3CC(=O)Nc4ccccc4C3)cc(NCCN)c2c1,1.041392685,train
Cc1ccc2nc(N3CCCc4ccc(F)cc4C3)cc(NCCO)c2c1,2.079181246,test
O=C(c1cc2cccnc2n1-c1cc(F)c(Cl)c(F)c1)N1CC(F)(F)C1,2.017033339,train
CCc1ccccc1/C(=N\O)NC1CCCCC1,2.10720997,test
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2cnc(C3CC3)o2)cc1,1.851258349,train
Cc1ncc(-c2ccc([C@H]3[C@H](C(=O)NO)[C@@H]3c3ccccc3)cc2)o1,2.725094521,train
O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc2nc(C3CC3)cnc2c1,1.892094603,train
CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(-c4nccn4C)cc(C)nc23)c1Cl,2.962213018,train
CNC(=O)[C@@H]1CCCN1S(=O)(=O)c1ccc(Cl)c(COc2cccc3c(OCc4ccccc4)cc(C)nc23)c1Cl,3.259276044,train
C=CCn1c(=O)c2cnc(Nc3ccc4c(c3)CN(CCO)CC4)nc2n1-c1cccc(C(C)(C)O)n1,2.487138375,train
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)c(C)c3)nc2n1-c1ccc2c(n1)[C@](C)(O)CC2,2.08278537,train
C=CCn1c(=O)c2cnc(Nc3ccc4c(c3)CNCC43CC3)nc2n1-c1ccc2c(n1)[C@@](O)(C(F)(F)F)CC2,2.744292983,train
Cc1cc(C)c(C)c(OCCN[C@@H]2CCCC[C@H]2O)c1,2.105510185,train
Cc1sc2ncnc(SCC(=O)N3CCn4c(nnc4C4CC4)C3)c2c1Cl,1.72427587,train
Cc1nc2n(n1)CCN(C(=O)CSc1ncnc3sc(C)c(Cl)c13)C2,1.568201724,train
COCCN(Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)ns1)S(C)(=O)=O,5.096910013,train
CN(C)CCC(C)(C)Cc1ccc(C(C)(C)C)cc1,5.342422681,train
CC1(C)CCCCN1Cc1ccc2c(c1)OCO2,4.255272505,train
O=C1CCCN(Cc2ccc3c(c2)OCO3)C1,5.079181246,train
c1cc2c(cc1CN1CCOCC1)OCO2,3.903089987,train
O=C(NO)c1cccc2c1CN(c1nc3ccccc3[nH]1)C2,1.230448921,train
COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2cccc(C)n2)c1F,1.591064607,train
COc1nc2ccc(C#N)cc2cc1C(c1cccc(F)c1)C(O)(CCN(C)C)c1cncc(C)c1,2.396199347,train
COc1nc2ccc(C#N)cc2cc1C(c1cccc(C)c1)C(O)(CCN(C)C)c1cccnc1OC,1.72427587,train
COc1cnc(OC)c(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)c1,1.72427587,train
OCCOCc1cn(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)nn1,1.507855872,train
CC1(C)CNC[C@@H](Nc2ncc(C(F)(F)F)c(-c3c[nH]c4ccccc34)n2)C1,2.079181246,train
CC[C@@H](C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,1.72427587,train
CC1(C)CCC(NC(=O)c2cc3c(F)cc(F)cc3[nH]2)CC1,2.120573931,train
CC(C)c1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,2.976250924,train
CC1CCC(NC(=O)c2cc3cccc(Cl)c3[nH]2)CC1,3.017033339,train
O/N=C(/NC1CCCCC1)c1cccnc1Oc1ccccc1,2.532836531,train
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.602059991,test
C=C[C@]1(C)C[C@@H](OC(=O)COc2ccc3c(c2F)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,1.51851394,train
C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccc3c(c2)B(O)OC3)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,2.152288344,train
CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,1.748188027,train
CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCc3ccccc32)CC1,2.824776462,train
c1cc2c(cc1CN1CCC3(CC1)COC3)OCO2,4.342422681,train
O=C1CCN(Cc2ccc3c(c2)OCO3)CC1,4.944482672,test
O=C(c1ccccc1)N1CCCC(c2cn3cccnc3n2)C1,2.317312911,train
Cc1nonc1C(=O)NC1CCCc2c1cnn2-c1ccc(OC(F)(F)F)cc1,1.73239376,test
Cc1nonc1C(=O)NC1CCCc2c1cnn2-c1ccc(C(C)(C)C)cc1,2.301029996,test
N#Cc1cccc(C(=O)c2cnc(NC3(c4cncnc4)CC3)nc2)c1,1.69019608,train
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,1.230448921,train
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2cccc(Cl)c2Cl)CC1,1.886490725,train
CC(C)CN(C[C@H](O)[C@@H](N)c1ccccc1)S(=O)(=O)c1ccc(Cl)c(Cl)c1,-0.812479279,train
CC(C)(C)c1cccc(S(=O)(=O)N(C[C@H](O)[C@@H](N)c2ccccc2)C2CCC2)c1,-0.4710833,test
Cn1c(-c2cc3c(s2)CNCC3)nc2c(C(N)=O)cc(F)cc21,1.875061263,train
CC(C)c1cc(C(=O)N2Cc3ccc(OCCN(C)C)cc3C2)c(O)cc1O,-1.468521083,train
CS(=O)(=O)CCn1c(CN2C(=O)C3(CC3)c3ccncc32)cc2cc(Cl)ccc21,1.579783597,test
C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1ccc2c(n1)[C@](O)(C1CC1)CC2,1.892094603,train
COc1ccc(-n2cc(-c3n[nH]c4cc(Cl)c(N[C@H]5CNCC56CC6)cc34)cn2)cc1,0.710963119,train
CC(C)(O)c1cc2nc(-c3cnc(N)nc3)nc(N3CCOCC3)c2s1,1.653212514,test
O=C(O)Cn1nc(Cc2nc3cc(Cl)c(OCC4CC4)cc3[nH]2)c2ccccc2c1=O,2.166341292,train
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(-c4ccccc4)nn3c2)c1F,1,test
O=C(Cc1ccccc1)Nc1ccc(-c2nc3cc(NC(=O)Cc4ccccc4)ccc3[nH]2)cc1,1.02201574,test
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,-1.337242168,train
COCCOc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(Cl)ccc4F)CCS(=O)(=O)CC3)sc2c1,1.51851394,test
Clc1cccc2c(-c3nsc(CN4CCCC4)n3)cn(CC3CCOCC3)c12,4.62324929,train
CN(Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)no1)[C@@H](CO)C(N)=O,4.707570176,test
COCCN(C)Cc1nc(-c2cn(CC3CCS(=O)(=O)CC3)c3c(Cl)cccc23)ns1,5.418301291,test
CCCCCC(C)NCc1coc(-c2ccc(Oc3ccc(OC)cc3)cc2)n1,1.397940009,test
CCCCCC(C)NCc1coc(-c2ccc(C)c(OC)c2)n1,1.939519253,train
COc1ccc(/C(=N/O)NC2CCCCC2)cc1,2.626397399,test
COc1cnc2ccn([C@H](C)c3nnc4c(F)cc(-c5cnn(C)c5)cn34)c(=O)c2c1,0.84509804,test
O=C(Nc1cccc(Cc2nnc(O)c3ccccc23)c1)C(F)(F)F,1.698970004,train
O=C1CCCN1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,0.69019608,test
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)CC1,1.549003262,train
COCCN(C)Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)ns1,4.929418926,train
CCCCCC(C)NCc1coc(-c2ccc(OCc3ccc(Cl)cc3)cc2)n1,1.322219295,train
O=C(Nc1ccccc1Cl)c1cnn2ccccc12,2.416640507,train
O=C(Nc1ccccc1Cl)c1cnc2ccc(C3CCNCC3)cn12,1.851258349,train
CCCCc1ccc(-c2nc(CN3CCOCC3)co2)cc1,2.541579244,train
O=C(Nc1ccccc1Cl)c1cnc2ccc(-c3ccccc3)cn12,2.557507202,train
O=C(Nc1ccccc1Cl)c1cnc2ccc(N3CCCCC3)cn12,1.414973348,train
CCC(C)C(NCc1ccco1)c1nc(-c2ccccc2)c(N2CCCCC2)o1,2.31386722,test
CCc1ccccc1Oc1ncccc1/C(=N\O)NC1CCCCC1,2.146128036,train
CCOc1ccc(-c2nc(CNC3CCCCCC3)co2)cc1,1.342422681,test
O/N=C(\NC1CCCCC1)c1ccccc1Oc1ccccc1,2.884795364,train
CCCCCC(C)NCc1coc(-c2ccc(OC(C)C)cc2)n1,1.468256871,train
N=C(NC1CCCCC1)c1ccccc1-c1ccccc1,0.301029996,train
CCCCCOc1ccc(-c2nc(CNCCC3CCCN3C)co2)cc1,1.041392685,train
CCCCCC(C)NCc1coc(-c2ccc(OCc3ccc(C)cc3)cc2)n1,1.113943352,train
Cc1cc(SCC2=NNC(=O)/C2=C\N(C)C)c(Cl)cc1Cl,2.965671971,train
CN(C)CCCCc1ccc(C2(O)COC2)cc1,4.832508913,train
c1cc2c(cc1CN1CCC3(COC3)C1)OCO2,4.431363764,test
CCCCCOc1ccc(-c2nc(CNC(C)CCCCC)co2)cc1,1.113943352,train
CCCCc1ccc(-c2nc(CNC[C@@H]3CC[C@H]4C[C@@H]3C4(C)C)co2)cc1,2.098391969,train
O=C(NC1CCCCC1)c1ccccc1-c1ccccc1,2.064457989,train
O/N=C(/Nc1ccc(F)cc1)c1ccccc1-c1ccccc1,1.770852012,test
CCc1cccc(N/C(=N/O)c2ccc(OC)cc2)c1,2.672097858,train
CCCCCC(C)NCc1coc(-c2ccc(Cl)cc2)n1,1.230448921,train
CCCCCC(C)NCc1coc(-c2ccc(C3CCCCC3)cc2)n1,0.602059991,test
O=C(Nc1ccccc1Cl)c1cnn2ccc(N3CCCCC3)cc12,1.707570176,train
CCCCCC(C)NCc1coc(-c2ccc(OCCOCC)cc2)n1,1.62324929,train
CCCOc1ccc(-c2nc(CN[C@@H]3C[C@@H]4C[C@H]([C@H]3C)C4(C)C)co2)cc1,1.477121255,train
O=c1[nH]nc(-c2ccc(C3CC3)c(C(F)(F)F)c2)o1,1.447158031,train
O=C(NO)c1ccc(CN(Cc2nnnn2Cc2ccccc2)C(=O)c2ccccc2C(F)(F)F)cc1,1.414973348,train
CCC(C)C(NCc1ccccc1OC)c1nc(-c2ccccc2)c(N2CCOCC2)o1,2.643452676,test
O=C1CCN1Cc1ccc2c(c1)OCO2,5.278753601,test
c1cc2c(cc1CN1CC3(COC3)C1)OCO2,3.84509804,test
CCCCCOc1ccc(-c2nc(CNC3[C@H]4C[C@@H]5C[C@@H](C[C@H]3C5)C4)co2)cc1,1.431363764,train
CCCCc1ccc(-c2nc(CNC(C)C)co2)cc1,1.698970004,train
COc1cnc2c(NCc3nnc4ccc(-c5cc(C)ns5)nn34)ccnc2c1,1.77815125,train
O/N=C(\NC1CCCCC1)c1ccc(F)cc1,1.72427587,test
CCCCc1ccc(-c2nc(CNCc3c(OC)cccc3OC)co2)cc1,1.812913357,train
c1csc(-c2cc(CNC34CC5CC(CC(C5)C3)C4)no2)c1,3.723529553,train
Cc1cnc(N)nc1OCC(C)(C)C,5.447158031,test
CCCCCC(C)NCc1coc(-c2ccc(OCc3ccccc3)cc2)n1,0.954242509,train
O/N=C(\NC1CCCCC1)c1cccnc1,1.079181246,train
CN(C)S(=O)(=O)N(C)Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)no1,4.838849091,test
CN(C)CCCCc1ccc(C2(C)COC2)cc1,4.633468456,train
Cc1cnc(-c2ccc([C@@H]3[C@@H](c4ccccc4)[C@@]3(F)C(=O)NO)cc2)nc1,2.755874856,train
c1cc2c(cc1CN1CCCCC13COC3)OCO2,5.361727836,test
c1cc2c(cc1CN1CCC1)OCO2,4.041392685,train
CS(=O)(=O)c1ccc(Oc2ncnc3c2cnn3C2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)cc1,2.056904851,train
CC(C)OC(=O)N1CCC(n2ncc3c(Oc4ccc(S(C)(=O)=O)cc4)ncnc32)CC1,1.929418926,train
O=C(Nc1ccccc1Cl)c1cnc2ccccn12,2.222716471,train
